ticker,name,description,sector,industry,revenue_base,revenue_growth,ebitda_margin,ev_ebitda,pe_ratio
ASO,"Academy Sports and Outdoors, In","Academy Sports and Outdoors, Inc., through its subsidiaries, operates as a sporting goods and outdoor recreational retailer in the United States. The company's outdoors division comprises camping products, such as coolers and drinkware, and camping accessories and equipment; fishing products, including marine equipment and fishing rods, reels, and baits and equipment; and hunting products, which includes firearms, ammunition, archery and archery equipment, camouflage apparel, waders, shooting accessories, gun safes, optics, airguns, and hunting equipment. Its sports and recreation division offers fitness equipment, fitness accessories, and nutrition supplies; team and specialty sports equipment, including baseball, football, basketball, soccer, golf, racket sports, volleyball, backpacks, and sports bags; recreation products, which includes patio furniture, outdoor cooking, trampolines, play sets, watersports, and pet equipment, as well as wheeled goods that include bicycles, skateboards, and other ride-on toys; and electronics, watches, and sunglasses, as well as front-end products, such as consumables, batteries, etc. The company's apparel division provides outdoor and seasonal apparel, denim, work apparel, graphic t-shirts, and accessories; boys and girls outdoor, and athletic apparel; sporting and fitness apparel; and professional and collegiate team licensed apparel and accessories. Its footwear division offers casual shoes, slippers, seasonal footwear, and socks; work and western boots, shoes, and hunting footwear; boys and girls footwear; athletic footwear, such as running shoes, athletic lifestyle, and training shoes; and team and specialty sports footwear, and slides. The company sells its products under the Academy Sports + Outdoors, Magellan Outdoors, BCG, O'rageous, Game Winner, Outdoor Gourmet, Freely, and R.O.W. brand names. Academy Sports and Outdoors, Inc. was founded in 1938 and is headquartered in Katy, Texas.",Consumer Cyclical,Specialty Retail,5920638976,3.3399444371142484,0.10434,7.808,9.124074
ATAT,Atour Lifestyle Holdings Limite,"Atour Lifestyle Holdings Limited, through its subsidiaries, develops lifestyle brands around hotel offerings in the People's Republic of China. The company provides hotel management services, including day-to-day management services for the hotels on behalf of franchisees, and sells hotel supplies and other products. It also offers retail management services, investment management services, financial information service management, property management services, and software and technology services, as well as operates a travel agency. Atour Lifestyle Holdings Limited was incorporated in 2012 and is headquartered in Shanghai, China.",Consumer Cyclical,Lodging,7685452800,4.234277490936755,0.22305,6.228,26.555555
EJH,E-Home Household Service Holdin,"E-Home Household Service Holdings Limited, together with its subsidiaries, engages in the operation of household services in the People's Republic of China. The company operates through four segments: Installation and Maintenance; Housekeeping Services; Senior Care Services; and Sales of Pharmaceutical Products and Educational Consulting Services. It offers technical home installation and repair, and maintenance and other after sale services; housecleaning, nanny service, maternity matron, and personnel staffing; and heart rate test, daily step count, location and track record, call for help by WeChat or phone, and other care services for senior customers. The company provides its services through an online platform, as well as offline channels. Its customers primarily include individuals and families. The company was founded in 2014 and is headquartered in Fuzhou, the People's Republic of China.",Consumer Cyclical,Personal Services,50110200,,-0.33220002,7.847,
ACB,Aurora Cannabis Inc.,"Aurora Cannabis Inc., together with its subsidiaries, engages in the production, distribution, and sale of cannabis and cannabis-derivative products in Canada and internationally. It operates through two segments, Canadian Cannabis and Plant Propagation. The company offers pharmaceutical-grade cannabis products; medical and consumer cannabis products; and engages in the propagation of vegetables and floral plants. It also provides dried and fresh cannabis, cannabis oils, trims, concentrates, ingestibles, capsules, vaporizers, edible cannabis, cannabis extracts, and cannabis topicals; and patient counseling and outreach services. Its brand portfolio includes San Rafael '71, Greybeard, Drift, Daily Special, Being, CanniMed, MedReleaf, Aurora, and WMMC, as well as international brands include Pedanios, Bidiol, IndiMed, and CraftPlant. The company was founded in 2013 and is headquartered in Edmonton, Canada.",Healthcare,Drug Manufacturers - Specialty & Generic,343292992,4.092536826333981,0.08931,8.463,20.363636
ACHC,"Acadia Healthcare Company, Inc.","Acadia Healthcare Company, Inc. provides behavioral healthcare services in the United States and Puerto Rico. The company develops and operates acute inpatient psychiatric facilities; specialty treatment facilities comprising residential recovery facilities and eating disorder facilities; comprehensive treatment centers; and residential treatment centers, as well as facilities providing outpatient behavioral healthcare services for the behavioral healthcare and recovery needs of communities. Acadia Healthcare Company, Inc. was founded in 2005 and is headquartered in Franklin, Tennessee.",Healthcare,Medical Care Facilities,3156417024,3.1096450626325596,0.20027,6.858,10.338236
ADMA,ADMA Biologics Inc,"ADMA Biologics, Inc., a biopharmaceutical company, develops, manufactures, and markets specialty plasma-derived biologics for the treatment of immune deficiencies and infectious diseases in the United States and internationally. The company offers BIVIGAM, an intravenous immune globulin (IVIG) product indicated for the treatment of primary humoral immunodeficiency (PI); ASCENIV, an IVIG product for the treatment of PI; and Nabi-HB, a human polyclonal antibody product for the treatment of acute exposure to blood containing Hepatitis B surface antigen and other listed exposures to Hepatitis B. It also develops a pipeline of plasma-derived therapeutics comprising products related to the methods of treatment and prevention of S. pneumonia infection for an immunoglobulin. In addition, the company operates source plasma collection facilities. The company sells its products through independent distributors, drug wholesalers, specialty pharmacies, and other alternate site providers. ADMA Biologics, Inc. was incorporated in 2004 and is headquartered in Ramsey, New Jersey.",Healthcare,Biotechnology,459380992,4.610760305343511,0.34817,28.917,23.011906
ADUS,Addus HomeCare Corporation,"Addus HomeCare Corporation, together with its subsidiaries, provides personal care services to elderly, chronically ill, disabled persons, and individuals who are at risk of hospitalization or institutionalization in the United States. It operates through three segments: Personal Care, Hospice, and Home Health. The Personal Care segment provides non-medical assistance with activities of daily living. This segment offers services that include assistance with bathing, grooming, oral care, feeding and dressing, medication reminders, meal planning and preparation, housekeeping, and transportation services. The Hospice segment provides palliative nursing care, social work, spiritual counseling, homemaker, and bereavement counseling services for people who are terminally ill, as well as related services for their families. The Home Health segment offers skilled nursing and physical, occupational, and speech therapy for the individuals who requires assistance during an illness or after hospitalization. The company serves federal, state, and local governmental agencies; managed care organizations; commercial insurers; and private individuals. Addus HomeCare Corporation was founded in 1979 and is headquartered in Frisco, Texas.",Healthcare,Medical Care Facilities,1211560960,3.3155058308934056,0.115830004,14.675,23.746605
AHCO,AdaptHealth Corp.,"AdaptHealth Corp., together with its subsidiaries, distributes home medical equipment (HME), medical supplies, and home and related services in the United States. The company offers sleep therapy equipment, supplies, and related services, such as CPAP and bi-PAP services to individuals suffering from obstructive sleep apnea; medical devices and supplies, including continuous glucose monitors and insulin pumps for the treatment of diabetes; HME to patients discharged from acute care and other facilities; oxygen and related chronic therapy services in the home; and other HME devices and supplies on behalf of chronically ill patients with wound care, urological, incontinence, ostomy, and nutritional supply needs. It also provides wheelchairs, hospital beds, oxygen concentrators, insulin pumps, CPAP masks and related supplies, diabetes management and wound care supplies, wheelchair cushion accessories, orthopedic bracing, breast pumps and supplies, walkers, commodes and canes, and nutritional and incontinence supplies. The company services beneficiaries of Medicare, Medicaid, and commercial insurance payors. AdaptHealth Corp. was founded in 2012 and is headquartered in Plymouth Meeting, Pennsylvania.",Healthcare,Medical Devices,3246360064,4.46600314089066,0.19721001,5.012,15.086207
ALGN,"Align Technology, Inc.","Align Technology, Inc. designs, manufactures, and markets Invisalign clear aligners, Vivera retainers, and iTero intraoral scanners and services in the United States, Switzerland, and internationally. The Clear Aligner segment offers comprehensive products, including Invisalign comprehensive package to treat adults and teens from mild to severe malocclusion and features, and orthodontic needs of teenage or younger patients; and Invisalign First Phase I and Invisalign First Comprehensive Phase 2 package for younger patients generally between the ages of six and ten years with a mixture of primary/baby and permanent teeth. This segment also provides Invisalign express, Invisalign lite, and Invisalign moderate; as well as Invisalign Go, Invisalign Go express, and Invisalign Go Plus; retention products, Invisalign training, adjusting tools used by dental professionals during treatment, ancillary Invisalign accessory products, and other oral health products; Invisalign Professional Whitening system; Invisalign Palatal Expander, a 3D printed orthodontic device; and 3D printing solutions. The Imaging Systems and CAD/CAM Services segment offers iTero intraoral scanning system, a single hardware platform for restorative or orthodontic procedures; exocad, a computer-aided design and computer-aided manufacturing (CAD/CAM) software; orthodontist software for digital records storage, orthodontic diagnosis, and fabrication of printed models and retainers; and restorative software for general practitioner dentists, prosthodontists, periodontists, and oral surgeons. This segment also provides Invisalign outcome simulator, a chair-side and cloud-based application for the iTero scanner; Invisalign progress assessment tool; Align Oral Health Suite, a digital interface for dental consultations; iTero TimeLapse technology for doctors or practitioners to compare a patient's historic 3D scans to the present-day scan; and subscription software, disposables, rents scanners, and pay per scan services. The company was incorporated in 1997 and is headquartered in Tempe, Arizona.",Healthcare,Medical Instruments & Supplies,3964802048,2.9910961259475592,0.20128,11.398,23.060812
ALKS,Alkermes plc,"Alkermes plc, a biopharmaceutical company, researches, develops, and commercializes pharmaceutical products to address unmet medical needs of patients in therapeutic areas in the United States, Ireland, and internationally. It has a portfolio of proprietary commercial products for the treatment of alcohol dependence, opioid dependence, schizophrenia and bipolar I disorder and a pipeline of clinical and preclinical product candidates in development for neurological disorders. Its marketed products include ARISTADA, an intramuscular injectable suspension for the treatment of schizophrenia; ARISTADA INITIO for the treatment of schizophrenia in adults; VIVITROL for the treatment of alcohol and prevention of opioid dependence; and LYBALVI, an oral atypical antipsychotic drug candidate for the treatment of adults with schizophrenia and bipolar I disorder. The company also offers proprietary technology platforms to third parties to enable them to develop, commercialize, and manufacture products. It has collaboration agreements primarily with Janssen Pharmaceutica N.V., Janssen Pharmaceutica Inc, and Janssen Pharmaceutica International. Alkermes plc was founded in 1987 and is headquartered in Dublin, Ireland.",Healthcare,Drug Manufacturers - Specialty & Generic,1505296000,2.771433439146546,0.26790002,8.53,12.826087
ALVO,Alvotech,"Alvotech, through its subsidiaries, develops and manufactures biosimilar medicines for patients worldwide. It offers biosimilar products in the therapeutic areas of autoimmune, eye, and bone disorders, as well as cancer. The company's lead program is AVT02, a high concentration formulation biosimilar to Humira to treat various inflammatory conditions, including rheumatoid arthritis, psoriatic arthritis, Crohn's disease, ulcerative colitis, plaque psoriasis, and other indications; AVT04, a biosimilar to Stelara to treat various inflammatory conditions comprising psoriatic arthritis, Crohn's disease, ulcerative colitis, plaque psoriasis, and other indications; AVT06, a biosimilar to Eylea to treat various conditions, such as age-related macular degeneration, macular edema, and diabetic retinopathy; and AVT03, a biosimilar to Xgeva and Prolia to treat prevent bone fracture, spinal cord compression, and the need for radiation or bone surgery in patients with certain types of cancer, as well as prevent bone loss and increase bone mass. In addition, it offers AVT05, a biosimilar to Simponi and Simponi Aria to treat various inflammatory conditions, including rheumatoid arthritis, psoriatic arthritis, ulcerative colitis, and other indications; AVT16, a biosimilar to an Entyvio product for the treatment of adult patients with moderate to severe ulcerative colitis and moderate to severely active Crohn's disease; AVT23, a biosimilar to Xolair to treat allergic asthma, chronic spontaneous urticaria (CSU), and nasal polyp; and AVT33, a biosimilar to Keytruda product which is in early phase development. Alvotech was founded in 2013 and is based in Luxembourg, Luxembourg.",Healthcare,Drug Manufacturers - Specialty & Generic,587889984,14.890453706718766,0.25115,24.792,23.756756
AMED,Amedisys Inc,"Amedisys, Inc., together with its subsidiaries, provides healthcare services in the United States. It operates through three segments: Home Health, Hospice, and High Acuity Care. The Home Health segment offers a range of services in the homes of individuals for the recovery of patients from surgery, chronic disability, or illness, as well as prevents avoidable hospital readmissions through its skilled nurses; nursing services, rehabilitation therapists specialized in physical, speech, and occupational therapy; and social workers and aides for assisting its patients. The Hospice segment offers services that is designed to provide comfort and support for those who are dealing with a terminal illness, including cancer, heart disease, pulmonary disease, or Alzheimer's. The High Acuity Care offers essential elements of inpatient hospital, skilled nursing facility care, and palliative care to patients in their homes. Amedisys, Inc. was incorporated in 1982 and is headquartered in Baton Rouge, Louisiana.",Healthcare,Medical Care Facilities,2402364928,3.0636296129651024,0.105340004,13.417,38.33074
AMGN,Amgen Inc.,"Amgen Inc. discovers, develops, manufactures, and delivers human therapeutics worldwide. The company's principal products include Enbrel for the treatment of rheumatoid arthritis, plaque psoriasis, and psoriatic arthritis; Otezla for the treatment of adult patients with plaque psoriasis, psoriatic arthritis, and oral ulcers associated with Behçet's disease; Prolia to treat postmenopausal women with osteoporosis; XGEVA for skeletal-related events prevention; Repatha, which reduces the risks of myocardial infarction, stroke, and coronary revascularization; Nplate for the treatment of patients with immune thrombocytopenia; KYPROLIS to treat patients with relapsed or refractory multiple myeloma; Aranesp to treat a lower-than-normal number of red blood cells and anemia; EVENITY for the treatment of osteoporosis in postmenopausal for men and women; Vectibix to treat patients with wild-type RAS metastatic colorectal cancer; BLINCYTO for the treatment of patients with acute lymphoblastic leukemia; TEPEZZA to treat thyroid eye disease; and KRYSTEXXA for the treatment of chronic refractory gout. It also markets other products, including Neulasta, MVASI, AMJEVITA/AMGEVITA, TEZSPIRE, Parsabiv, Aimovig, LUMAKRAS/LUMYKRAS, EPOGEN, KANJINTI, TAVNEOS, RAVICTI, UPLIZNA and PROCYSBI. The company serves healthcare providers, including physicians or their clinics, dialysis centers, hospitals, and pharmacies. It distributes its products through pharmaceutical wholesale distributors, as well as direct-to-consumer channels. The company has collaboration agreements with AstraZeneca plc for the development and commercialization of TEZSPIRE; Novartis Pharma AG to develop and commercialize Aimovig; UCB for the development and commercialization of EVENITY; Kyowa Kirin Co., Ltd. for rocatinlimab development and commercialization; and BeiGene, Ltd. for oncology products expansion and development. Amgen Inc. was incorporated in 1980 and is headquartered in Thousand Oaks, California.",Healthcare,Drug Manufacturers - General,34126000128,3.5825164495770108,0.46082002,13.24,27.038254
AMPH,"Amphastar Pharmaceuticals, Inc.","Amphastar Pharmaceuticals, Inc., a bio-pharmaceutical company, develops, manufactures, markets, and sells generic and proprietary injectable, inhalation, and intranasal products in the United States, China, and France. It offers BAQSIMI, a nasal spray for the treatment of severe hypoglycemia; Primatene Mist, an over-the-counter epinephrine inhalation product for the temporary relief of mild symptoms of intermittent asthma; Enoxaparin to prevent and treat deep vein thrombosis; REXTOVY and Naloxone for opioid overdose; Glucagon for injection emergency kit; and Cortrosyn, for use as a diagnostic agent in the screening of patients with adrenocortical insufficiency. The company also provides Amphadase, a bovine-sourced hyaluronidase injection; Epinephrine injection for allergic reactions; Lidocaine jelly, an anesthetic product for urological procedures; Lidocaine topical solution for various procedures; Phytonadione injection, a vitamin K1 injection for newborn babies; emergency syringe products; morphine injection for use with patient-controlled analgesia pumps; and Lorazepam injection for surgery and medical procedures. In addition, it offers Neostigmine methylsulfate injection to treat myasthenia gravis and to reverse the effects of muscle relaxants; Isoproterenol hydrochloride injection for mild or transient episodes of heart block; Ganirelix Acetate injection for the inhibition of premature luteinizing hormone surges; Vasopressin to increase blood pressure; and Regadenoson, a stress agent for radionuclide myocardial perfusion imaging, as well as Albuterol Sulfate inhalation aerosol. Further, the company distributes recombinant human insulin APIs and porcine insulin API. Additionally, it develops generic product candidates, such as injectable, inhalation, and analytical technologies; biosimial product candidates; and intranasal epinephrine for the treatment of allergic reactions. The company was founded in 1996 and is headquartered in Rancho Cucamonga, California.",Healthcare,Drug Manufacturers - Specialty & Generic,730659008,3.252071742824554,0.33982,5.701,7.6847825
AMRX,"Amneal Pharmaceuticals, Inc.","Amneal Pharmaceuticals, Inc., a global biopharmaceutical company, develops, manufactures, markets, and distributes generics, injectables, biosimilars, and specialty branded pharmaceutical products worldwide. The company operates through three segments: Affordable Medicines, Specialty, and AvKARE. The Affordable Medicines segment offers dosage forms and delivery systems, which include immediate and extended-release oral solids, powders, liquids, sterile injectables, nasal sprays, inhalation and respiratory products, biosimilar products, ophthalmics, films, transdermal patches, and topicals. The Specialty segment develops, promotes, sells, and distributes pharmaceutical products with focus on central nervous system disorders, including Parkinson's disease, and endocrine disorders. This segment provides Rytary, an oral capsule formulation of carbidopa-levodopa to treat Parkinson's disease, post-encephalitic parkinsonism, and parkinsonism; Unithroid and ONGENTYS for the treatment of hypothyroidism; and CREXONT which is use for the treatment of Parkinson's disease. The AvKARE segment offers pharmaceuticals, medical and surgical products, and services primarily to governmental agencies, the Department of Defense, and the Department of Veterans Affairs. This segment also distributes bottle and unit dose pharmaceuticals under the AvKARE and AvPAK names; and packages and distributes pharmaceuticals and vitamins to its retail and institutional customers. It sells its products through wholesalers, distributors, retail pharmacies, managed care organizations, purchasing co-ops, hospitals, government agencies, institutions, and pharmaceutical companies. The company was formerly known as Atlas Holdings, Inc. and changed its name to Amneal Pharmaceuticals, Inc. in 2018. Amneal Pharmaceuticals, Inc. was founded in 2002 and is headquartered in Bridgewater, New Jersey.",Healthcare,Drug Manufacturers - Specialty & Generic,2830185984,3.2934233021992108,0.21377,8.337,
ANIP,"ANI Pharmaceuticals, Inc.","ANI Pharmaceuticals, Inc., a biopharmaceutical company, develops, manufactures, and markets branded and generic pharmaceutical products in the United States and internationally. The company provides injectables, softgel capsules, and Cortrophin gel, as well as ILUVIEN and YUTIQ products. It also manufactures oral solid dose products, semi-solids, liquids, topicals, controlled substances, and potent products. It markets, sells, and distributes its products through wholesalers, retail market chains, distributors and specialty pharmacies, group purchasing organizations, specialty pharmacies, hospitals, clinics, and physicians. ANI Pharmaceuticals, Inc. was incorporated in 2001 and is headquartered in Baudette, Minnesota.",Healthcare,Drug Manufacturers - Specialty & Generic,674067968,3.9048097213126685,0.13426,19.659,
ARAY,Accuray Incorporated,"Accuray Incorporated designs, develops, manufactures, and sells radiosurgery and radiation therapy systems for the treatment of tumors in the United States, Canada, Latin America, Asia, Australia, New Zealand, Europe, the Middle East, India, Africa, Japan, and China. It offers the CyberKnife platform, a robotic stereotactic radiosurgery and stereotactic body radiation therapy system used for the treatment of primary and metastatic tumors outside the brain, including tumors on or near the spine and in the breast, kidney, liver, lung, pancreas, and prostate. The company also provides the TomoTherapy platform, including the Radixact System, which allows for integrated radiation treatment planning, delivery, and data management, enabling clinicians to deliver ultra-precise treatments to approximately 50 patients per day; iDMS data management system, a fully integrated treatment planning and data management systems; and Accuray precision treatment planning system, a treatment planning and data management systems. In addition, it offers post-contract customer support, installation, training, and other professional services. The company primarily markets its products directly to customers, including hospitals and stand-alone treatment facilities through its sales organization, as well as to customers through sales agents and group purchasing organizations in the United States; and to customers directly and through distributors and sales agents internationally. Accuray Incorporated was incorporated in 1990 and is headquartered in Madison, Wisconsin.",Healthcare,Medical Devices,465251008,3.6004330973381324,0.04101,11.262,Infinity
ARVN,"Arvinas, Inc.","Arvinas, Inc., a clinical-stage biotechnology company, engages in the discovery, development, and commercialization of therapies to degrade disease-causing proteins. The company engineers proteolysis targeting chimeras (PROTAC) targeted protein degraders that are designed to harness the body's own natural protein disposal system to degrade and remove disease-causing proteins. Its product pipeline includes Bavdegalutamide and ARV-766, investigational orally bioavailable PROTAC protein degraders for the treatment of men with metastatic castration-resistant prostate cancer, which are in Phase 3 clinical trials; and ARV-471, an orally bioavailable estrogen receptor degrading PROTAC targeted protein degrader for the treatment of patients with locally advanced or metastatic estrogen receptor+/human epidermal growth factor receptor 2-breast cancer, which is Phase 3 clinical trial. The company's products also consists ARV 393, orally bioavailable PROTAC designed to degrade BCL6, a transcriptional repressor and a key regulator of normal B-cell maturation and differentiation processes which is in Phase 1 first-in-human clinical trial; ARV 102 for the treatment of neurodegenerative diseases, which is in Phase 1 clinical trial; and KRAS G12D program is in preclinical development for pancreatic and colorectal cancers. Arvinas, Inc. has collaborations with Pfizer Inc., Genentech, Inc., F. Hoffman-La Roche Ltd., Carrick Therapeutics Limited, and Bayer AG. The company was founded in 2013 and is based in New Haven, Connecticut.",Healthcare,Biotechnology,426900000,15.873517786561266,-0.2141,4.4,
ASTH,Astrana Health Inc.,"Astrana Health, Inc., a healthcare management company, provides medical care services in the United States. The company operates through three segments: Care Partners, Care Delivery, and Care Enablement. The company offers care coordination services to patients, families, primary care physicians, specialists, acute care hospitals, alternative sites of inpatient care, physician groups, and health plans. Its physician network consists of primary care physicians, specialist physicians and extenders, and hospitalists. The company serves patients primarily covered by private or public insurance, such as Medicare, Medicaid, and health maintenance organization; and non-insured patients. The company was formerly known as Apollo Medical Holdings, Inc. and changed its name to Astrana Health, Inc. in February 2024. Astrana Health, Inc. was founded in 1994 and is headquartered in Alhambra, California.",Healthcare,Medical Care Facilities,2250574080,4.565823185509799,0.049889997,9.26,29.547943
AUPH,Aurinia Pharmaceuticals Inc,"Aurinia Pharmaceuticals Inc. is a biopharmaceutical company that engages in delivering therapies to people living with autoimmune diseases with high unmet medical needs. It offers LUPKYNIS (voclosporin), an oral therapy for the treatment of adult patients with active lupus nephritis. The company also develops AUR200, a dual inhibitor of B cell activating factor and a proliferation inducing ligand for the potential treatment of autoimmune diseases. It has a collaboration and license agreement with Otsuka Pharmaceutical Co., Ltd. The company was incorporated in 1993 and is headquartered in Edmonton, Canada.",Healthcare,Biotechnology,260111008,3.5480311931738706,0.31749,13.896,24.395348
AVAH,Aveanna Healthcare Holdings Inc,"Aveanna Healthcare Holdings Inc., a diversified home care platform company, provides pediatric and adult healthcare services in the United States. Its patient-centered care delivery platform allows patients to remain in their homes and minimizes the overutilization of high-cost care settings, such as hospitals or skilled nursing facilities. The company operates through three segments: Private Duty Services (PDS), Home Health & Hospice (HHH), and Medical Solutions (MS). The PDS segment offers private duty nursing (PDN) services, which include in-home skilled nursing services to medically fragile children and adults; nursing services in school settings in which its caregivers accompany patients to school; services to patients in its pediatric day healthcare centers; and non-clinical care, including support services and personal care services; and in-clinic and home-based therapy services, such as physical, occupational, and speech services. The HHH segment provides home health services, including in-home skilled nursing services; physical, occupational, and speech therapy services; and medical social and aide services, as well as hospice services for patients and their families when a life-limiting illness no longer responds to cure-oriented treatments. The MS segment offers enteral nutrition supplies and other products, including formulas, supplies, and pumps to adults and children delivered on a periodic or as-needed basis. The company was incorporated in 2016 and is headquartered in Atlanta, Georgia.",Healthcare,Medical Care Facilities,2093076992,3.26590074859422,0.0889,11.558,124.66667
AYTU,"Aytu BioPharma, Inc.","Aytu BioPharma, Inc., a pharmaceutical company, focuses on commercializing novel therapeutics in the United States and internationally. The company offers prescription products for the treatment of attention deficit hyperactivity disorder (ADHD), including Adzenys XR-ODT extended-release orally disintegrating tablets for patients from six years of age and above, and Cotempla XR-ODT extended-release orally disintegrating tablets for patients from six to seventeen years old. It also provides pediatric prescription product portfolio comprising Karbinal ER, an extended-release carbinoxamine (antihistamine) suspension indicated to treat numerous allergic conditions for patients two years and above; and Poly-Vi-Flor and Tri-Vi-Flor complementary prescription fluoride-based multi-vitamin products containing combinations of fluoride and vitamins in liquid and chewable tablet form for infants and children with fluoride deficiency. The company was formerly known as Aytu BioScience, Inc. and changed its name to Aytu BioPharma, Inc. in March 2021. Aytu BioPharma, Inc. is headquartered in Denver, Colorado.",Healthcare,Drug Manufacturers - Specialty & Generic,81659000,3.935686274509804,0.07348,3.193,
AZN,Astrazeneca PLC,"AstraZeneca PLC, a biopharmaceutical company, focuses on the discovery, development, manufacture, and commercialization of prescription medicines. The company offers Imjudo, Datroway, Iressa, Tagrisso, Imfinzi, Lynparza, Calquence, Enhertu, Orpathys, Truqap, Zoladex, Faslodex, Farxiga, Brilinta, Crestor, Seloken, Lokelma, Roxadustat, Andexxa, Wainua, Symbicort, Fasenra, Pulmicort, Breztri/Trixeo, Saphnelo, Tezspire, Airsupra, Ultomiris, Soliris, Strensiq, Koselugo, Kanuma, Atacand, Plendil, Modip, Splendil, Munobal, Flodil, Komboglyze, Qtern, Byetta, XIGDUO, Accolate, Accoleit, Vanticon, Beyfortus, Synagis, FluMist, tixagevimab and cilgavimab, and sipavibart. It also provides Bricanyl Respules, Eklira Genuair/Tudorza/Bretaris, Bricanyl Turbuhaler, Rhinocort, Bevespi Aerosphere, Daliresp/Daxas, Oxis Turbuhaler, Breztri Aerosphere, Duaklir Genuair, Kavigale, Evusheld, Fluenz/FluMist, and Voydeya. The company offers its products for ocology, cardiovascular, renal and metabolism, respiratory & immunology, vaccines and immune, and therapies rare diseases. It serves primary and specialty care physicians through distributors and local representative offices in the United Kingdom, the United States, Europe, and Asia. It has a strategic agreement with Tempus to develop the largest multimodal foundation model in oncology. The company has a collaboration agreement with IonQ, Inc. for the development of quantum-accelerated computational chemistry workflow for healthcare, life sciences, and chemistry; a strategic research collaboration with CSPC Pharmaceutical Group Limited to advance the discovery and development of novel oral candidates, with the potential to treat diseases across multiple indications; and collaboration Revna Biosciences for lung cancer treatment. AstraZeneca PLC was formerly known as Zeneca Group PLC and changed its name to AstraZeneca PLC in April 1999. AstraZeneca PLC was incorporated in 1992 and is headquartered in Cambridge, the United Kingdom.",Healthcare,Drug Manufacturers - General,56500998144,3.367058277940949,0.33854,7.348,27.905659
ACDC,ProFrac Holding Corp.,"ProFrac Holding Corp. operates as a technology-focused energy services holding company in the United States. It operates through three segments: Stimulation Services, Proppant Production, and Manufacturing. The company offers hydraulic fracturing, proppant production, well stimulation, in-basin frac sand, and other completion services and complementary products and services to upstream oil and natural gas companies engaged in the exploration and production of unconventional oil and natural gas resources. It also manufactures and sells high horsepower pumps, valves, piping, swivels, large-bore manifold systems, and fluid ends, as well as other auxiliary equipment. The company was founded in 2016 and is headquartered in Willow Park, Texas.",Energy,Oil & Gas Equipment & Services,2209700096,2.8,0.20265,5.464,
ARLP,"Alliance Resource Partners, L.P","Alliance Resource Partners, L.P., a diversified natural resource company, engages in the production and marketing of coal to utilities and industrial users in the United States. The company operates through four segments: Illinois Basin Coal Operations, Appalachia Coal Operations, Oil & Gas Royalties, and Coal Royalties. It produces produce bituminous coal from its underground mines sold to electric power generation and the steel production customers. The company operates seven underground mining complexes in Illinois, Indiana, Kentucky, Maryland, Pennsylvania, and West Virginia. In addition, it owns and leases oil and gas mineral interests and equity interests; and leases its coal mineral reserves and resources to its mining complexes; and leases land and operates a coal loading terminal on the Ohio River at Mt. Vernon, Indiana. Further, the company offers various mining technology products and services, including data network, communication and tracking systems, mining proximity detection systems, industrial collision avoidance systems, and data and analytics software. It also exports its products. The company was founded in 1971 and is headquartered in Tulsa, Oklahoma.",Energy,Thermal Coal,2291591936,2.586757342752844,0.27087,6.211,14.60989
ACNT,Ascent Industries Co.,"Ascent Industries Co. an industrials company, produces and sells stainless steel pipe and tube, and specialty chemicals in the United States and internationally. It operates through two segments, Tubular Products and Specialty Chemicals. The Tubular Products segment manufactures and sells welded pipe and tube from stainless steel, duplex, and nickel alloys; and ornamental stainless-steel tubes for the appliance, architectural, automotive and commercial transportation, brewery, chemical, petrochemical, pulp and paper, mining, power generation, water and waste-water treatment, liquid natural gas, food processing, pharmaceutical, oil and gas, and other industries. Its Specialty Chemicals segment produces surfactants, defoamers, lubricating agents, flame retardants, and chemical intermediates, as well as petroleum-derived products and bio-based alternatives for the oil and gas, household, industrial and institutional, personal care, coatings, adhesives, sealants and elastomers (CASE), pulp and paper, textile, automotive, agricultural, water treatment, construction, and other industries. This segment also provides custom manufacturing services ranging from product development to commercial scale production. The company was formerly known as Synalloy Corporation and changed its name to Ascent Industries Co. in August 2022. Ascent Industries Co. was founded in 1945 and is headquartered in Schaumburg, Illinois.",Basic Materials,Steel,174652000,4.670184602175158,0.03706,22.404,
AUGO,Aura Minerals Inc.,"Aura Minerals Inc., a gold and copper production company, focuses on the development and operation of gold and base metal projects in the Americas. It operates through Minosa Mine, Apoena Mine, the Aranzazu Mine, Corporate, Almas Mine, and Borborema Projects segments. The company primarily explores gold, copper, and silver deposits. The company was formerly known as Aura Gold Inc. and changed its name to Aura Minerals Inc. in July 2007. The company was incorporated in 1946 and is headquartered in Coconut Grove, Florida.",Basic Materials,Gold,623889024,3.723640576023259,0.46148998,7.321,
ADV,Advantage Solutions Inc.,"Advantage Solutions Inc. provides business solutions to consumer packaged goods companies and retailers in North America, Asia Pacific, and Europe. It operates in three segments: Branded Services, Experiential Services, and Retailer Services. The company offers brokerage services to branded consumer goods manufacturers and retailers; and analytical services, such as retailer point-of-sale, primary market, and shopper research, as well as services, including selling to retailers, retail merchandising, and omni-channel marketing. It also provides supply chain and logistics services; retailers end-to-end solutions that includes private brand strategy, merchandising, retail media, and aisle/shelf optimization; in-store merchandising or reset services; and advisory and agency services. The company was formerly known as Karman Holding Corp. and changed its name to Advantage Solutions Inc. in March 2016. The company was founded in 1987 and is headquartered in Clayton, Missouri.",Communication Services,Advertising Agencies,3526704128,3.094096669189656,0.08952,6.271,
